,prefix,region,max_density_axonal1,num_nodes_axonal1,total_path_length_axonal1,volume_axonal1,num_branches_axonal1,dist_to_soma_axonal1,dist_to_soma2_axonal1,num_hubs_axonal1,variance_ratio_axonal1,max_density_axonal2,num_nodes_axonal2,total_path_length_axonal2,volume_axonal2,num_branches_axonal2,dist_to_soma_axonal2,dist_to_soma2_axonal2,num_hubs_axonal2,variance_ratio_axonal2
975,18457_00148,VPM,23,26,116.9379,9462.159,10,18.0246,16.74756164341542,0,0.7041933520940288,261,265,913.5445,16656.1448,131,102.1325,98.65802672869552,1,0.5420681174792441
976,18457_00150,VPM,67,84,372.0937,122184.1502,37,83.6127,98.55208970387183,1,0.6328037346673396,117,117,335.2228,2612.3503,58,116.3623,110.0265332499393,1,0.4627090309005248
977,18457_00152,VPM,2,2,3.0664,0.0,0,1.8965,3.2821194371930087,0,0.0,377,420,1073.4164,111287.3793,205,112.202,112.01587419647272,1,0.6604052916080603
978,18457_00159,VPM,2,2,8.6145,0.0,0,4.3294,8.590109487078745,0,0.0,369,432,1174.6885,134736.8735,210,133.1839,134.59600082097535,1,0.6997439342098853
979,18457_00162,VPM,2,2,1.1452,0.0,0,1.1506,1.715938518712149,0,0.0,338,389,1217.0376,439520.413,190,120.535,130.61211415102352,1,0.5416033735594552
980,18457_00163,VPM,3,3,18.7922,0.0,0,8.5225,18.773563620154807,0,0.0,200,287,1273.0093,372375.3015,139,111.0979,122.34199276617981,1,0.4977429545324739
981,18457_00190,VPM,25,27,103.2143,8731.6755,11,20.7644,19.945577404527548,0,0.7082399432405134,264,294,947.8848,64136.8115,145,100.9011,99.71961390819762,1,0.5527745579059535
982,18457_00194,VPM,2,2,5.1266,0.0,0,2.8887,5.441650117381646,0,0.0,239,358,1195.5802,311887.5439,172,96.5088,113.43108316947345,1,0.581104128030515
983,18457_00204,VPM,172,249,1004.6627,432845.5619,117,111.2178,129.91291629780312,1,0.5448891891674741,439,469,1313.2132,43574.01,233,160.6088,155.20927930056243,1,0.5121352479891955
984,18458_00114,VPM,30,33,97.4975,7034.0227,14,12.9336,9.050327397392886,0,0.7000879465546423,243,247,546.9512,33432.312,121,112.9157,104.97167993797184,1,0.701421211273689
985,18458_00119,VPM,22,31,218.1119,120985.8837,9,71.5013,92.22255770688643,0,0.5344060592811268,288,288,657.8203,6669.7475,143,108.9737,100.65816738347661,1,0.49786141959601266
986,18458_00121,VPM,24,29,129.2302,25042.7063,11,30.926,29.745992150204046,0,0.6605294580350104,382,383,946.3687,19252.1605,187,112.4613,103.4879336589537,1,0.45719832451465725
987,18458_00122,VPM,20,24,107.0898,7812.8759,9,29.1863,10.913032117610552,0,0.6538510057467327,335,337,832.3975,21705.3732,166,98.2995,98.52682340865354,1,0.4971416441610344
988,18458_00125,VPM,24,30,137.8575,21974.0359,12,27.5452,20.376804680812935,0,0.6181520219075145,240,243,494.8477,25981.957,119,97.9793,89.69636145909152,1,0.5920241715541665
989,18458_00268,VPM,19,21,90.2729,10241.3892,8,28.8874,28.833802992321342,0,0.6940478168643478,327,329,866.579,26109.0365,162,99.7642,97.77160594467085,1,0.5106566140102715
990,18458_00269,VPM,86,107,313.5731,57058.8664,49,75.2318,86.07365749751777,1,0.6001983617656004,241,241,492.9116,4076.9015,120,104.6433,100.2264290993149,1,0.3876322567553465
991,18458_00273,VPM,2,2,7.8904,0.0,0,4.0086,7.953387328679574,0,0.0,269,300,801.6187,99643.7659,147,89.5703,92.38251095851422,1,0.6298407981807534
992,18458_00277,VPM,38,43,155.8651,45605.0075,18,30.7001,29.185970876433075,0,0.5891262335509743,380,386,821.5074,46652.6054,191,101.6481,99.72793463217815,1,0.41980081195182495
993,18458_00280,VPM,33,40,139.3405,15660.0243,16,29.1484,24.19902636471146,0,0.6358897692275222,314,319,788.1518,42204.0651,157,94.8819,96.03113738262189,1,0.4171639120680399
994,18458_00281,VPM,28,33,129.3016,12257.2523,13,23.5527,24.131765745589387,0,0.6637596262126091,236,241,727.8273,69342.4522,119,101.0757,95.91054960743368,1,0.4611259734625638
995,18458_00306,VPM,10,10,28.4259,14.6939,4,1.6738,7.275760029027872,0,0.7179594654052429,203,228,707.3519,250478.5824,108,102.5105,106.31621775627649,1,0.5858631352720723
996,18458_00430,VPM,40,43,131.3865,17722.6524,19,34.216,33.72804346534203,0,0.6314553031888922,339,341,941.7037,33324.7534,169,117.0845,110.51575517092574,1,0.44236965082870894
997,18458_00443,VPM,39,43,164.8592,19744.0633,18,20.6069,16.418645620147856,0,0.7327853452305725,340,355,866.6587,36383.5747,176,112.2393,112.51242143425766,1,0.5135763596643991
998,18458_00444,VPM,42,45,142.41,17257.2921,20,22.8123,5.508316439711881,0,0.6685710653842138,342,367,1180.7173,72178.8087,181,120.5511,119.93940106987361,1,0.47621001593702
999,18458_00445,VPM,105,163,533.1159,256094.0775,78,91.6496,113.26081917856678,1,0.5682791143452145,688,693,1505.9395,38211.0206,346,129.4103,126.15190339428096,1,0.4076228340869093
1000,18458_00460,VPM,83,113,448.9111,135574.2482,53,85.7854,101.93709556878693,1,0.6094502870126877,214,214,518.3704,3611.7199,105,125.0164,122.2614760094119,1,0.43930824096493054
1001,18458_00461,VPM,40,47,194.2129,42964.6782,20,25.4097,23.28666403759885,0,0.6643191122065366,472,589,1346.6725,61103.3203,293,123.4764,125.10276814283527,1,0.4787427172755654
1002,18458_00540,VPM,82,107,419.3268,105769.3199,49,79.6931,94.85725143076833,1,0.6058027771504837,289,289,755.7225,17831.524,144,116.584,112.63693459074602,1,0.39456117438727956
1003,18458_00541,VPM,79,79,215.4291,3573.362,39,120.2939,118.79745929101344,1,0.5634239150720902,91,112,396.486,113811.2955,51,94.2193,110.34849916967606,1,0.6776873938842857
1004,18458_00542,VPM,112,142,450.6708,89289.6488,66,75.5864,86.96075844310467,1,0.6034928160009424,245,245,609.9077,9969.1487,121,109.0582,107.21353797445546,1,0.4134357762168813
1005,18458_00547,VPM,35,43,153.3544,28611.3748,19,38.5857,44.287223044575725,0,0.6661844009667951,378,379,862.3514,20820.0826,188,119.1538,110.83316224397822,1,0.49869149199016305
1006,18458_00548,VPM,81,115,510.298,188405.5113,52,92.1929,110.97430518367756,1,0.6061814693765696,135,139,324.2516,11255.9396,69,131.079,128.4655345452624,1,0.4914341355552312
1007,18458_00551,VPM,130,187,766.3663,202595.1938,88,87.7035,101.86362978512005,1,0.6051987924811112,228,236,770.9299,37241.0999,116,123.1084,118.97793032743509,1,0.3932955783283208
1008,18458_00555,VPM,35,38,138.5223,13443.6902,16,16.4504,12.960961422672328,0,0.6875156083696053,257,259,760.6764,59642.1498,128,115.0482,112.90467787474526,1,0.47303403033367597
1009,18458_00561,VPM,2,2,11.9872,0.0,0,6.2481,12.225865858907474,0,0.0,332,487,1829.7558,486583.171,238,97.9963,100.42842591119307,2,0.4547755659394394
1010,18458_00564,VPM,20,24,132.1461,10467.3116,8,22.0661,17.04319606177199,0,0.7451676024108252,215,220,696.3896,17885.3838,108,120.2221,119.56791941821184,1,0.5756059529164776
1011,18458_00575,VPM,31,36,165.5284,57715.0841,14,40.5522,39.65080334621231,0,0.6297427895029576,594,596,1175.5085,25932.5616,296,138.5066,136.13025387840867,1,0.45453908130207404
1012,18458_00577,VPM,92,122,417.0961,119029.2204,56,98.3229,122.07251806201101,1,0.6661386098258991,389,389,838.5931,10959.9123,193,135.432,132.81130827606512,1,0.44136469429013847
1013,18458_00578,VPM,24,28,168.384,24972.8641,11,27.9567,14.708227561470514,0,0.7250877201451645,387,395,954.3769,28808.9524,196,133.1134,131.72532780752528,1,0.42832645570132943
1014,18458_00580,VPM,41,46,200.7688,43396.8616,19,32.8228,26.75896885158322,0,0.6604745344102796,514,541,1449.2169,49602.4137,268,142.0426,138.8968441866121,1,0.48857300428655204
1015,18458_00584,VPM,28,37,183.323,53801.3714,14,35.1324,20.165131341005445,0,0.654498180717248,386,424,1099.9722,26511.9079,211,130.5376,128.27110217816016,1,0.5301730419718862
1016,18462_00013,VPM,36,41,154.4627,31384.2786,17,39.3863,38.657037173068524,0,0.5770431374298697,322,327,1187.5459,38389.9042,162,97.9521,99.57387376716845,1,0.4278269918429353
1017,18462_00014,VPM,54,67,354.2912,205285.238,27,77.4118,90.07681085606883,1,0.479475491482035,222,222,585.5936,7914.2011,110,101.1551,93.1586129405113,1,0.39335157504691437
1018,18462_00015,VPM,42,47,207.0991,50789.2395,20,44.0446,40.97692730061638,0,0.5609028994974523,328,343,981.906,39258.8635,168,98.9527,93.51501699727163,1,0.5910703918162655
1019,18462_00016,VPM,87,123,460.1018,122254.9604,56,78.6182,94.90215998595603,1,0.6222662655499193,226,226,543.2531,6777.0609,112,118.1038,112.38790077672951,1,0.5242782831442151
1020,18462_00017,VPM,38,42,138.4017,9287.425,18,44.3274,44.29186427550776,0,0.7089094833960593,302,303,738.9897,8661.179,149,111.6831,111.22943057482584,1,0.6115423695263329
1021,18462_00018,VPM,94,131,426.3016,112842.5511,61,78.1283,92.44369623722322,1,0.5586604577408025,245,245,691.4164,5278.7529,120,117.179,111.09570616815036,1,0.40862593566013095
1022,18462_00019,VPM,18,23,142.5694,20405.1312,8,48.1883,45.390188906855194,0,0.7679453587387659,327,329,821.3669,24599.1875,162,126.0466,123.79230708327557,1,0.47541858637448836
1023,18462_00020,VPM,21,27,172.4432,37362.6304,10,37.9214,31.074018085854263,0,0.6535632728386188,237,240,720.4109,26466.6356,117,100.4477,101.37763612848744,1,0.6562168462273142
1024,18462_00021,VPM,20,27,201.288,55340.1327,10,39.999,38.09641836183553,0,0.583221551373567,266,267,638.1375,14652.9387,132,101.6492,93.62874187983088,1,0.6261323811365452
1025,18462_00028,VPM,26,54,279.6177,68138.1054,22,62.4763,17.099959122758147,0,0.6860663840814781,374,375,1168.6156,33387.0231,184,141.0338,141.10557815338126,1,0.3826678995924792
1026,18462_00031,VPM,40,48,222.8777,60865.607,19,45.085,42.67698833094949,0,0.6756020023280556,512,570,2111.5795,90430.403,281,170.5951,170.8695582893571,1,0.4627725541743759
1027,18462_00040,VPM,2,2,4.4344,0.0,0,2.095,4.3026403521558825,0,0.0,352,391,1114.9639,132446.1143,190,96.4207,101.76355164301216,1,0.5670688559635613
1028,18462_00041,VPM,64,103,423.307,123685.3976,47,68.4735,91.14691694731096,1,0.5670206603097203,173,175,711.6629,19762.9694,86,109.2068,105.56379941532987,1,0.45825898529502124
1029,18462_00044,VPM,86,161,550.7765,276015.8911,75,102.0729,133.01444414047668,1,0.5908945151016584,290,292,760.8281,14933.2738,145,142.1758,139.82905462742713,1,0.43700813651558995
1030,18462_00045,VPM,44,78,505.6944,317332.2373,31,99.4482,119.63638803056537,0,0.5965642891234317,373,373,859.8717,11560.2727,183,130.0045,129.36554428826867,1,0.4376305996115688
1031,18462_00051,VPM,49,67,305.9868,108036.9077,29,81.5686,100.87683988904489,0,0.602969467939592,282,282,770.7276,10426.2018,138,117.233,113.41058895887986,1,0.4386953782309735
1032,18462_00052,VPM,60,92,308.4959,103745.3491,42,79.2073,102.71210416499117,1,0.647754793815708,275,275,681.3505,10576.3264,135,125.4532,122.36132729747581,1,0.40353418026130616
1033,18462_00055,VPM,32,37,152.0243,13565.4139,15,38.6506,32.29331153660149,0,0.6664147473167016,254,258,869.5002,34661.0615,126,98.7871,94.18189475159227,1,0.44534309505549213
1034,18462_00056,VPM,23,48,330.2763,150641.1132,20,68.3086,89.41787808933962,0,0.5696896530591938,354,365,1150.6522,118956.7728,179,102.5477,100.38224317577289,1,0.35233266307997063
1035,18462_00057,VPM,26,30,128.1926,13488.1597,12,30.537,28.667576406107305,0,0.6490429225251323,226,228,579.6694,29985.0906,112,108.9542,101.22868872508427,1,0.558255094665105
1036,18462_00058,VPM,87,123,613.6389,283974.2188,56,77.1536,97.67351192109355,1,0.535044629750349,276,284,842.0826,30686.4745,140,104.378,103.69166698920414,1,0.4573409874940737
1037,18462_00059,VPM,32,56,256.7262,72153.7147,22,50.1391,42.74631949068833,0,0.5921541281141526,395,398,1288.699,26562.1708,196,106.6063,106.37994888605651,1,0.4854846303408213
1038,18462_00061,VPM,48,53,193.8676,33277.559,23,46.532,45.13833007544696,0,0.632780592838433,421,517,2307.2478,170375.2635,249,115.7638,113.83347772514024,1,0.5003381626305384
1039,18462_00062,VPM,36,74,384.0373,203570.2978,32,77.894,103.27519014748894,0,0.528252851176635,348,358,1181.5007,51908.6038,176,161.3988,157.94175243740963,1,0.5471877361247248
1040,18463_00003,VPM,40,46,184.3084,36584.082,18,40.3252,39.06209509230144,0,0.6505137666765223,578,585,1402.5477,31107.1814,290,145.1725,141.964503669051,1,0.4773168577055282
1041,18463_00012,VPM,33,37,144.9549,32123.4604,15,22.2599,19.666367483600016,0,0.616781472153948,177,186,736.3686,30951.6237,87,99.7695,99.9669001770086,1,0.7394215851435619
1042,18463_00027,VPM,23,26,113.2271,7308.2475,10,31.7837,28.79196466030063,0,0.6857519921913262,320,322,775.5939,30287.0649,159,104.6552,101.8224301124266,1,0.4721850073201256
1043,18463_00028,VPM,166,168,501.584,24543.8232,83,111.7233,110.3070609163348,1,0.44610522454205914,281,333,1045.4746,296655.0036,159,93.4658,101.76518545160715,1,0.527872977680556
1044,18463_00029,VPM,44,48,207.3352,33950.8239,21,40.4059,39.10843579076,0,0.6164890596550433,410,484,2071.7274,126919.5171,236,121.3811,120.23190073354075,1,0.3670751564793556
1045,18463_00031,VPM,37,44,158.0824,38591.4314,18,28.484,26.02503888565779,0,0.6162370657212841,372,378,1023.7555,30662.0086,187,110.7338,104.9156503530336,1,0.43459820095307117
1046,18463_00037,VPM,113,146,542.7457,89059.3309,68,77.9685,92.22201778859535,1,0.595009428210766,355,355,894.3442,7118.8409,176,112.8378,106.17002961759029,1,0.4437746597397889
1047,18463_00038,VPM,3,3,21.0664,0.0,0,8.3658,2.937462510399086,0,0.0,294,346,858.8111,121042.9949,169,122.4911,128.1431029162319,1,0.6399222909961862
1048,18463_00039,VPM,45,50,179.171,27810.754,21,26.3021,11.889506676056854,0,0.7147461919361608,470,476,1409.3896,80526.302,234,143.3692,138.551730566601,1,0.4819646481119706
1049,18463_00040,VPM,49,76,327.311,80097.1483,33,89.7544,119.22149879111569,0,0.7078043644462729,340,340,732.8323,8978.6105,169,137.4792,137.87433796758552,1,0.4225067354725547
1050,18463_00054,VPM,64,69,174.1402,30110.1095,31,28.9462,27.30582963398106,1,0.65365839111014,466,505,1622.8079,166636.7479,248,155.2843,150.4195811089766,1,0.39719523156950476
1051,18463_00055,VPM,61,61,177.0984,8250.926,30,127.2002,126.98679823115472,1,0.5016432774553109,243,290,1232.9478,625296.0203,134,112.6836,116.93381540427048,1,0.4854843873602012
1052,18463_00058,VPM,25,33,195.1942,77585.0396,11,30.6489,21.948454250812276,0,0.5691418825329266,198,201,626.4419,16996.4261,97,100.9709,101.1724546208107,1,0.732387185111852
1053,18463_00066,VPM,33,62,235.5768,51277.3351,26,68.028,100.85642784175928,0,0.7132419399860122,307,308,701.9376,16789.1391,152,122.004,123.8739383324838,1,0.46210564285635575
1054,18463_00067,VPM,3,3,27.047,0.0,0,6.8602,17.23551545501323,0,0.0,327,371,982.1839,454151.1091,180,110.1592,120.24984448222794,1,0.4630070211874911
1055,18463_00068,VPM,33,37,161.6708,23622.2707,15,39.9603,40.58134852367526,0,0.6698030680734063,521,528,1286.4177,42393.5453,258,142.7145,135.81277741803237,1,0.5787915273594255
1056,18463_00069,VPM,24,30,152.0456,21940.8708,12,27.3628,8.477991094593078,0,0.6946890967319092,236,237,757.9995,28297.9196,115,107.9472,100.9171552115893,1,0.3859211125447534
1057,18464_00042,VPM,69,81,348.3949,144137.387,36,83.2893,85.63433972420177,1,0.5844608152223547,225,225,569.7008,5173.2963,111,105.4367,103.79359531782298,1,0.46288190485159236
1058,18464_00044,VPM,29,41,135.8428,16228.3702,18,33.5906,26.442957682528622,0,0.7135409292502267,316,318,927.9889,25519.4705,158,107.2986,102.65254578431066,1,0.4990870391093496
1059,18464_00045,VPM,29,54,193.7678,49468.5751,23,61.0026,85.0684239597749,0,0.665025495117478,359,360,917.3451,11060.8757,178,113.6992,110.32180718697461,1,0.5163360393741135
1060,18464_00046,VPM,117,141,395.0767,105403.8369,66,92.0046,102.52175058005984,1,0.6287088931015891,313,313,658.2625,4271.2617,156,123.4635,117.22467201489624,1,0.41915293466463566
1061,18464_00047,VPM,20,27,129.289,20155.843,10,31.9194,24.60855318786538,0,0.6812122951208608,324,329,1108.25,69496.7235,162,95.6453,95.70167898213697,1,0.4181784118360596
1062,18464_00048,VPM,22,26,105.8924,11049.3022,10,28.7055,25.575724212620056,0,0.7053489218771917,229,231,742.0616,38061.5857,114,102.4707,100.49155493871116,1,0.4972601321513783
1063,18464_00049,VPM,36,39,124.4431,11405.2745,17,31.6828,31.915941800297887,0,0.7443827529169676,324,346,1281.7419,111392.3791,171,100.3877,101.98783507850338,1,0.46473976277897133
1064,18464_00052,VPM,2,2,8.7361,0.0,0,4.5128,8.878531860617484,0,0.0,277,329,1014.5262,201414.5235,160,94.8309,100.31989112833007,1,0.562669386611329
1065,18464_00074,VPM,68,73,224.6255,28636.1517,33,65.2453,65.2509661690921,1,0.6308027205425941,439,486,1979.8679,145280.5178,239,99.8558,102.3901101132331,1,0.4089221093401773
1066,18464_00075,VPM,33,63,227.1975,41235.7028,28,58.8833,86.94719761441422,0,0.6895982185493568,294,295,791.7796,12098.7625,147,108.7463,105.07576676379765,1,0.4901481881511905
1067,18464_00076,VPM,16,18,77.2504,4088.8419,7,28.5964,12.605958789397976,0,0.7490552035831894,295,298,840.7771,20044.8784,148,106.666,106.83279043907821,1,0.476710929083498
1068,18464_00119,VPM,37,72,248.4692,132251.5486,31,68.0905,100.09633794500178,0,0.59083945932761,380,398,1042.4812,25163.0554,198,117.1439,118.57524788082885,1,0.5076337014643796
1069,18464_00127,VPM,42,46,162.0952,25557.3545,20,26.937,27.036904778469,0,0.7024096701524175,460,474,1155.2636,29903.5907,236,123.2979,122.15065610957645,1,0.5656292603755672
1070,18464_00128,VPM,44,51,130.4642,12844.5099,23,25.284,12.597961144566211,0,0.6910783246406954,402,417,1018.7624,28161.7063,207,129.7132,124.20526465895074,1,0.6077426624045925
1071,18464_00129,VPM,32,53,221.0722,47522.8321,23,47.7543,26.983040784907846,0,0.714038307090497,527,529,1230.3621,43845.7562,261,123.3068,121.33966944903058,1,0.4554616990986576
1072,18464_00143,VPM,2,2,4.0981,0.0,0,2.4285,4.45715851187731,0,0.0,236,262,867.6331,117130.4046,127,107.4768,109.26861387425028,1,0.6497467476934335
1073,18464_00183,VPM,36,37,108.763,7154.8653,17,18.0861,17.763813498232825,0,0.6886033630761084,373,375,919.7177,26444.4671,186,109.0432,106.03974502987074,1,0.4767577831552328
1074,18464_00184,VPM,2,2,6.2383,0.0,0,3.785,6.84423852594281,0,0.0,266,288,869.2342,118346.4243,141,114.1321,116.78598454009796,1,0.6584428729878264
1075,18465_00078,VPM,19,42,250.1586,72772.3441,16,44.2881,85.68269237716565,0,0.5944147433008785,266,266,687.7909,7633.7986,130,102.4375,100.51021762985096,1,0.4727401148656321
1076,18465_00079,VPM,24,28,108.344,15315.2075,11,28.3175,26.093941998096025,0,0.60682952935624,179,181,565.7036,44729.2332,89,93.3337,88.44230094247888,1,0.47042782393890314
1077,18465_00080,VPM,32,36,134.0214,30196.2462,15,25.4627,23.08052115962724,0,0.6104211992610978,181,184,630.9076,31782.8637,90,107.1092,101.44009821071745,1,0.5763641639205881
1078,18465_00081,VPM,31,35,116.5516,15536.2773,13,16.5559,11.673714918568121,0,0.61012257639499,251,254,697.3204,42686.9486,125,99.4671,98.6703704158447,1,0.6209425375815388
1079,18465_00082,VPM,59,71,181.2888,40641.7507,32,25.294,19.81715123321213,1,0.6114185614445201,222,225,597.8939,25461.9593,111,112.3983,103.80346585735951,1,0.5073414204528407
1080,18465_00083,VPM,26,49,190.6245,73503.6473,20,41.071,22.324855968180422,0,0.5599003080014335,395,399,1068.1561,43580.9931,198,96.9457,94.44326612310694,1,0.5801358003591697
1081,18465_00084,VPM,161,171,600.0032,46170.7315,84,91.225,88.23572331544632,1,0.5002054652910779,202,273,1147.1099,504374.3492,128,82.1833,86.06534411712997,1,0.4326312161645841
1082,18465_00089,VPM,25,30,131.5203,32865.3648,11,39.5111,42.91901071786252,0,0.5106517127723608,372,373,780.5265,15985.7837,185,98.5248,86.56627043485238,1,0.5633639490957868
1083,18465_00090,VPM,2,2,5.5814,0.0,0,2.7407,5.486726255245492,0,0.0,351,407,1160.673,102085.9674,199,96.9437,106.83033974016932,1,0.6509911322757745
1084,18465_00091,VPM,36,41,167.017,23968.871,17,28.5019,23.580657560806046,0,0.7045523603822386,526,528,1438.2038,24860.1392,263,116.7001,114.1676141206428,1,0.4102713344347123
1085,18465_00092,VPM,36,40,166.4646,52681.8846,17,41.4928,43.483056941756054,0,0.5092638733242638,436,439,889.9952,32535.8757,217,107.5084,106.92606146772636,1,0.451372168579308
